lat_bin,lon_bin,rides,revenue,avg_price,avg_duration,unique_scooters,unique_users,ends,net_flow
52.525,13.3,2.0,2.63,1.315,24.65,2.0,2.0,4.0,2.0
52.525,13.305,1.0,4.15,4.15,25.433333,1.0,1.0,4.0,3.0
52.525,13.31,1.0,11.36,11.36,8.266667,1.0,1.0,0.0,-1.0
52.525,13.315,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
52.525,13.32,1.0,7.58,7.58,43.883333,1.0,1.0,1.0,0.0
52.525,13.325000000000001,9.0,81.53,9.05888888888889,11.274074,7.0,8.0,13.0,4.0
52.525,13.33,8.0,71.5,8.9375,16.120833375,7.0,7.0,18.0,10.0
52.525,13.335,4.0,26.35,6.5875,36.745833250000004,4.0,4.0,8.0,4.0
52.525,13.34,14.0,95.0,6.785714285714286,24.509523857142856,14.0,14.0,19.0,5.0
52.525,13.345,13.0,101.92,7.84,13.447435769230768,10.0,11.0,30.0,17.0
52.525,13.35,7.0,39.94,5.7057142857142855,28.354761857142854,7.0,7.0,14.0,7.0
52.525,13.355,14.0,61.73,4.409285714285714,24.764285642857143,12.0,13.0,26.0,12.0
52.525,13.36,33.0,148.71,4.506363636363637,27.884848484848487,31.0,32.0,59.0,26.0
52.525,13.365,251.0,1189.53,4.739163346613545,16.59860560557769,182.0,219.0,360.0,109.0
52.525,13.370000000000001,2075.0,9816.64,4.730910843373493,18.057012043855423,1132.0,1735.0,2211.0,136.0
52.525,13.375,110.0,600.54,5.459454545454546,17.91121208181818,96.0,108.0,135.0,25.0
52.525,13.38,290.0,1979.01,6.824172413793104,10.570344817241379,237.0,215.0,349.0,59.0
52.525,13.385,576.0,3331.5,5.783854166666667,12.6320601875,429.0,485.0,640.0,64.0
52.525,13.39,1508.0,8609.7,5.709350132625995,13.26329574270557,916.0,1156.0,1632.0,124.0
52.525,13.395,1097.0,6140.41,5.597456700091158,11.970464894257065,727.0,924.0,1276.0,179.0
52.525,13.4,1432.0,7684.59,5.366333798882682,11.816783054469273,874.0,1146.0,1606.0,174.0
52.525,13.405000000000001,2348.0,12480.97,5.315574957410562,12.252044295570698,1225.0,1878.0,2450.0,102.0
52.525,13.41,3243.0,16684.76,5.144853530681467,11.407421114400247,1483.0,2527.0,3144.0,-99.0
52.525,13.415000000000001,2917.0,15572.88,5.338663009941721,11.840932464175523,1409.0,2188.0,2840.0,-77.0
52.525,13.42,1667.0,9022.72,5.412549490101979,13.625374934013198,975.0,1148.0,1472.0,-195.0
52.525,13.425,128.0,862.21,6.736015625,12.455468703125,118.0,111.0,198.0,70.0
52.525,13.43,181.0,1153.41,6.37243093922652,16.24852670718232,157.0,149.0,259.0,78.0
52.525,13.435,188.0,1241.06,6.601382978723404,14.385372324468086,163.0,158.0,222.0,34.0
52.525,13.44,70.0,483.49,6.907,13.188809471428572,66.0,65.0,87.0,17.0
52.525,13.445,134.0,913.89,6.820074626865671,13.375995022388059,112.0,119.0,184.0,50.0
52.525,13.450000000000001,308.0,2175.38,7.062922077922078,14.567099555194805,244.0,243.0,374.0,66.0
52.525,13.455,101.0,597.23,5.913168316831683,14.61122113861386,81.0,92.0,138.0,37.0
52.525,13.46,34.0,173.68,5.108235294117647,16.32156861764706,34.0,34.0,51.0,17.0
52.525,13.465,15.0,89.83,5.988666666666666,11.1011112,14.0,14.0,13.0,-2.0
52.525,13.47,1.0,7.13,7.13,12.8,1.0,1.0,1.0,0.0
52.525,13.475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.525,13.48,1.0,4.06,4.06,11.65,1.0,1.0,0.0,-1.0
52.525,13.485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.525,13.49,1.0,0.36,0.36,78.483333,1.0,1.0,1.0,0.0
52.525,13.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.525,13.52,1.0,10.61,10.61,32.3,1.0,1.0,2.0,1.0
52.525,13.545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.53,13.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.53,13.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.53,13.3,3.0,25.23,8.41,23.772222,3.0,3.0,3.0,0.0
52.53,13.305,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52.53,13.315,1.0,7.73,7.73,24.55,1.0,1.0,3.0,2.0
52.53,13.32,2.0,23.07,11.535,19.966666500000002,2.0,2.0,3.0,1.0
52.53,13.325000000000001,5.0,30.89,6.178,7.826666800000001,3.0,5.0,9.0,4.0
52.53,13.33,4.0,34.57,8.6425,18.287499999999998,4.0,4.0,10.0,6.0
52.53,13.335,9.0,38.52,4.28,16.009259333333333,8.0,9.0,8.0,-1.0
52.53,13.34,5.0,12.51,2.502,9.2,4.0,5.0,8.0,3.0
52.53,13.345,20.0,76.55,3.8274999999999997,17.21833335,11.0,15.0,28.0,8.0
52.53,13.35,1.0,0.83,0.83,40.616667,1.0,1.0,4.0,3.0
52.53,13.355,5.0,24.39,4.878,22.27,4.0,5.0,4.0,-1.0
52.53,13.36,28.0,115.58,4.127857142857143,16.10416675,23.0,24.0,38.0,10.0
52.53,13.365,30.0,129.84,4.328,17.0577778,27.0,28.0,40.0,10.0
52.53,13.370000000000001,25.0,109.68,4.3872,15.14599996,19.0,24.0,34.0,9.0
52.53,13.375,156.0,902.34,5.78423076923077,14.36111108974359,118.0,125.0,193.0,37.0
52.53,13.38,415.0,2580.96,6.219180722891567,15.459116457831326,348.0,375.0,557.0,142.0
52.53,13.385,840.0,5572.45,6.633869047619047,14.228234139285714,597.0,664.0,939.0,99.0
52.53,13.39,542.0,3687.46,6.803431734317344,11.544003695571956,407.0,423.0,564.0,22.0
52.53,13.395,1072.0,6537.39,6.098311567164179,11.450730718283582,697.0,823.0,991.0,-81.0
52.53,13.4,2224.0,13637.19,6.131830035971223,12.63340827877698,1262.0,1736.0,2212.0,-12.0
52.53,13.405000000000001,1095.0,6669.96,6.091287671232877,10.76324200913242,747.0,852.0,1124.0,29.0
52.53,13.41,2604.0,15492.58,5.949531490015361,12.220794931643626,1334.0,1833.0,1969.0,-635.0
52.53,13.415000000000001,783.0,5040.03,6.436819923371647,10.921902925925925,550.0,586.0,756.0,-27.0
52.53,13.42,295.0,1834.75,6.219491525423729,12.208135569491525,255.0,245.0,336.0,41.0
52.53,13.425,656.0,3798.64,5.7906097560975605,13.585188012195124,468.0,534.0,782.0,126.0
52.53,13.43,69.0,417.27,6.047391304347826,14.541545898550725,64.0,69.0,98.0,29.0
52.53,13.435,15.0,53.870000000000005,3.5913333333333335,16.93,10.0,13.0,17.0,2.0
52.53,13.44,10.0,54.410000000000004,5.441000000000001,11.8966667,7.0,7.0,16.0,6.0
52.53,13.445,29.0,194.3,6.7,13.411494172413793,23.0,25.0,42.0,13.0
52.53,13.450000000000001,12.0,45.82,3.8183333333333334,15.180555666666665,12.0,12.0,20.0,8.0
52.53,13.455,320.0,1898.66,5.9333125,17.066927059375,245.0,275.0,414.0,94.0
52.53,13.46,50.0,321.90999999999997,6.438199999999999,20.851999980000002,47.0,49.0,68.0,18.0
52.53,13.465,7.0,34.129999999999995,4.8757142857142854,16.600000142857144,6.0,7.0,7.0,0.0
52.53,13.47,5.0,33.72,6.744,17.15,5.0,3.0,5.0,0.0
52.53,13.475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.53,13.485,1.0,1.27,1.27,77.916667,1.0,1.0,3.0,2.0
52.535000000000004,13.200000000000001,2.0,10.24,5.12,38.15,2.0,2.0,1.0,-1.0
52.535000000000004,13.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.535000000000004,13.265,2.0,1.12,0.56,1.9500000000000002,1.0,1.0,3.0,1.0
52.535000000000004,13.275,1.0,0.07,0.07,6.733333,1.0,1.0,2.0,1.0
52.535000000000004,13.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.535000000000004,13.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.535000000000004,13.295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.535000000000004,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.535000000000004,13.33,1.0,2.05,2.05,10.583333,1.0,1.0,4.0,3.0
52.535000000000004,13.34,2.0,4.58,2.29,41.3166665,2.0,2.0,2.0,0.0
52.535000000000004,13.345,2.0,4.6899999999999995,2.3449999999999998,30.408333499999998,2.0,2.0,6.0,4.0
52.535000000000004,13.35,5.0,28.58,5.715999999999999,29.040000000000003,5.0,5.0,3.0,-2.0
52.535000000000004,13.355,3.0,16.759999999999998,5.586666666666666,16.138889,3.0,3.0,9.0,6.0
52.535000000000004,13.36,5.0,10.54,2.1079999999999997,29.0866668,5.0,5.0,10.0,5.0
52.535000000000004,13.365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.535000000000004,13.370000000000001,4.0,14.26,3.565,35.020833249999995,4.0,4.0,7.0,3.0
52.535000000000004,13.375,24.0,118.79,4.949583333333334,12.172916666666666,11.0,20.0,30.0,6.0
52.535000000000004,13.38,241.0,1374.8,5.704564315352697,16.429598908713693,183.0,175.0,340.0,99.0
52.535000000000004,13.385,218.0,1363.74,6.255688073394495,13.37285933944954,160.0,171.0,257.0,39.0
52.535000000000004,13.39,680.0,3534.43,5.197691176470588,16.30671570147059,473.0,605.0,563.0,-117.0
52.535000000000004,13.395,489.0,2955.28,6.043517382413088,13.80167008793456,382.0,395.0,424.0,-65.0
52.535000000000004,13.4,515.0,3143.02,6.10295145631068,12.517087374757283,375.0,419.0,619.0,104.0
52.535000000000004,13.405000000000001,823.0,5126.3,6.228797083839612,10.697347109356016,574.0,655.0,773.0,-50.0
52.535000000000004,13.41,452.0,2920.2400000000002,6.46070796460177,10.885803838495576,358.0,386.0,455.0,3.0
52.535000000000004,13.415000000000001,509.0,2968.73,5.832475442043222,9.842599889980354,336.0,375.0,605.0,96.0
52.535000000000004,13.42,569.0,3341.35,5.87231985940246,12.038693616871704,419.0,450.0,727.0,158.0
52.535000000000004,13.425,237.0,1553.52,6.554936708860759,12.998171578059072,208.0,200.0,316.0,79.0
52.535000000000004,13.43,427.0,2854.49,6.684988290398126,14.12540981967213,340.0,352.0,533.0,106.0
52.535000000000004,13.435,345.0,2411.31,6.989304347826087,14.401159423188405,280.0,282.0,455.0,110.0
52.535000000000004,13.44,13.0,96.03,7.386923076923077,13.48974353846154,12.0,13.0,17.0,4.0
52.535000000000004,13.445,9.0,51.33,5.703333333333333,19.99814811111111,6.0,5.0,13.0,4.0
52.535000000000004,13.450000000000001,4.0,32.27,8.0675,15.900000000000002,4.0,4.0,4.0,0.0
52.535000000000004,13.455,1.0,2.62,2.62,0.983333,1.0,1.0,2.0,1.0
52.535000000000004,13.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.535000000000004,13.475,19.0,95.57,5.029999999999999,20.853508789473686,14.0,16.0,31.0,12.0
52.535000000000004,13.48,22.0,127.26,5.784545454545455,21.09166659090909,17.0,13.0,23.0,1.0
52.535000000000004,13.485,2.0,7.58,3.79,54.741666499999994,2.0,2.0,2.0,0.0
52.535000000000004,13.49,2.0,13.809999999999999,6.904999999999999,9.716667000000001,2.0,2.0,2.0,0.0
52.535000000000004,13.495000000000001,2.0,6.09,3.045,18.424999999999997,2.0,2.0,3.0,1.0
52.535000000000004,13.515,3.0,28.009999999999998,9.336666666666666,5.322222,3.0,2.0,6.0,3.0
52.535000000000004,13.605,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.54,13.205,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.54,13.22,1.0,1.96,1.96,22.0,1.0,1.0,1.0,0.0
52.54,13.235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.245000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.295,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.54,13.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.54,13.325000000000001,1.0,6.7,6.7,1.4,1.0,1.0,1.0,0.0
52.54,13.35,2.0,12.66,6.33,25.633333,2.0,2.0,4.0,2.0
52.54,13.355,3.0,9.28,3.0933333333333333,51.327778,3.0,3.0,6.0,3.0
52.54,13.36,7.0,30.0,4.285714285714286,25.714285571428572,7.0,7.0,8.0,1.0
52.54,13.365,9.0,40.54,4.504444444444444,11.614814888888889,7.0,8.0,13.0,4.0
52.54,13.370000000000001,89.0,322.45,3.623033707865168,6.024157314606741,24.0,59.0,143.0,54.0
52.54,13.375,33.0,162.76999999999998,4.932424242424242,8.556565606060607,13.0,29.0,43.0,10.0
52.54,13.38,21.0,70.48,3.356190476190476,1.8579364285714288,3.0,14.0,27.0,6.0
52.54,13.385,9.0,38.87,4.318888888888889,13.288888888888888,8.0,9.0,11.0,2.0
52.54,13.39,18.0,60.370000000000005,3.353888888888889,19.031481499999998,15.0,15.0,28.0,10.0
52.54,13.395,453.0,2698.42,5.956777041942605,15.443377496688742,343.0,384.0,559.0,106.0
52.54,13.4,363.0,1765.43,4.863443526170799,14.92130394490358,263.0,317.0,443.0,80.0
52.54,13.405000000000001,745.0,4453.31,5.977597315436242,15.574384773154362,520.0,629.0,789.0,44.0
52.54,13.41,1614.0,10566.24,6.546617100371747,13.216078062577449,988.0,1310.0,1644.0,30.0
52.54,13.415000000000001,663.0,3827.26,5.7726395173454,10.698466571644042,419.0,498.0,821.0,158.0
52.54,13.42,419.0,2653.24,6.332315035799522,11.403977727923628,320.0,352.0,506.0,87.0
52.54,13.425,375.0,2522.83,6.727546666666666,13.941288917333335,308.0,326.0,473.0,98.0
52.54,13.43,43.0,241.38,5.613488372093023,9.626356627906977,33.0,37.0,61.0,18.0
52.54,13.435,14.0,105.77,7.555,7.391666714285714,13.0,10.0,20.0,6.0
52.54,13.44,34.0,224.22,6.594705882352941,12.200490088235295,27.0,32.0,47.0,13.0
52.54,13.445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.495000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.5,24.0,64.17,2.67375,21.583333291666666,15.0,20.0,45.0,21.0
52.54,13.505,1911.0,4538.19,2.374772370486656,2.2402930423861855,1051.0,55.0,1913.0,2.0
52.54,13.51,30.0,109.47,3.649,10.346666733333334,29.0,15.0,33.0,3.0
52.54,13.515,1.0,11.19,11.19,3.3,1.0,1.0,1.0,0.0
52.54,13.535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.54,13.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52.54,13.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.24,1.0,3.56,3.56,54.983333,1.0,1.0,1.0,0.0
52.545,13.245000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52.545,13.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.35,1.0,0.58,0.58,1.05,1.0,1.0,1.0,0.0
52.545,13.355,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.545,13.36,2.0,1.6800000000000002,0.8400000000000001,0.7166665,1.0,1.0,10.0,8.0
52.545,13.365,12.0,36.96,3.08,25.536111166666668,11.0,12.0,26.0,14.0
52.545,13.370000000000001,16.0,48.5,3.03125,18.04166675,12.0,14.0,20.0,4.0
52.545,13.375,16.0,61.88,3.8675,17.524999875,15.0,16.0,18.0,2.0
52.545,13.38,12.0,34.95,2.9125,21.7430555,7.0,8.0,18.0,6.0
52.545,13.385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.39,49.0,199.03,4.061836734693878,15.564966040816328,32.0,41.0,83.0,34.0
52.545,13.395,38.0,143.58,3.7784210526315793,13.651315868421053,21.0,33.0,53.0,15.0
52.545,13.4,15.0,43.01,2.8673333333333333,28.796666733333332,11.0,13.0,22.0,7.0
52.545,13.405000000000001,22.0,93.06,4.23,15.496212090909092,17.0,20.0,28.0,6.0
52.545,13.41,76.0,524.61,6.902763157894737,10.68771922368421,53.0,54.0,77.0,1.0
52.545,13.415000000000001,302.0,1823.82,6.039139072847682,13.02025386754967,241.0,233.0,379.0,77.0
52.545,13.42,141.0,813.9300000000001,5.772553191489362,14.439834468085106,123.0,134.0,176.0,35.0
52.545,13.425,65.0,343.01,5.2770769230769226,13.37897433846154,52.0,56.0,80.0,15.0
52.545,13.43,24.0,123.08,5.128333333333333,16.122916791666665,21.0,23.0,32.0,8.0
52.545,13.435,2.0,3.3600000000000003,1.6800000000000002,12.491667,2.0,2.0,5.0,3.0
52.545,13.44,2.0,18.439999999999998,9.219999999999999,7.175,2.0,2.0,1.0,-1.0
52.545,13.445,4.0,13.819999999999999,3.4549999999999996,28.26666675,4.0,3.0,8.0,4.0
52.545,13.450000000000001,1.0,10.81,10.81,14.133333,1.0,1.0,1.0,0.0
52.545,13.46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.495000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.545,13.5,16.0,37.47,2.341875,21.673958250000002,14.0,16.0,31.0,15.0
52.545,13.505,3.0,36.739999999999995,12.246666666666664,12.783333333333333,3.0,3.0,3.0,0.0
52.545,13.51,11.0,95.52,8.683636363636364,10.460606,11.0,8.0,18.0,7.0
52.550000000000004,13.255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.550000000000004,13.305,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52.550000000000004,13.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.550000000000004,13.345,1.0,0.59,0.59,53.05,1.0,1.0,0.0,-1.0
52.550000000000004,13.35,3.0,13.91,4.636666666666667,12.027777666666665,3.0,3.0,8.0,5.0
52.550000000000004,13.355,5.0,18.65,3.7299999999999995,52.29,5.0,5.0,6.0,1.0
52.550000000000004,13.36,3.0,15.79,5.263333333333333,60.37777766666667,3.0,3.0,6.0,3.0
52.550000000000004,13.365,1.0,0.05,0.05,26.033333,1.0,1.0,13.0,12.0
52.550000000000004,13.370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
52.550000000000004,13.375,3.0,13.07,4.3566666666666665,18.116666333333335,3.0,3.0,4.0,1.0
52.550000000000004,13.38,10.0,35.86,3.586,25.2899999,8.0,10.0,12.0,2.0
52.550000000000004,13.385,30.0,67.56,2.2520000000000002,16.8816667,15.0,24.0,53.0,23.0
52.550000000000004,13.39,78.0,219.82,2.818205128205128,20.640384666666666,47.0,68.0,121.0,43.0
52.550000000000004,13.395,8.0,18.150000000000002,2.2687500000000003,31.235416625,8.0,8.0,11.0,3.0
52.550000000000004,13.4,20.0,106.65,5.3325000000000005,14.305000000000001,17.0,14.0,24.0,4.0
52.550000000000004,13.405000000000001,14.0,70.47,5.033571428571428,13.692857071428572,11.0,11.0,18.0,4.0
52.550000000000004,13.41,34.0,196.74,5.786470588235295,14.998039205882353,25.0,32.0,39.0,5.0
52.550000000000004,13.415000000000001,477.0,2863.63,6.003417190775681,14.110412306079663,316.0,405.0,595.0,118.0
52.550000000000004,13.42,39.0,249.03,6.385384615384615,16.755555564102565,33.0,37.0,72.0,33.0
52.550000000000004,13.425,1.0,10.03,10.03,6.35,1.0,1.0,1.0,0.0
52.550000000000004,13.43,1.0,9.64,9.64,19.883333,1.0,1.0,1.0,0.0
52.550000000000004,13.435,1.0,9.65,9.65,8.866667,1.0,1.0,1.0,0.0
52.550000000000004,13.450000000000001,1.0,6.02,6.02,22.683333,1.0,1.0,2.0,1.0
52.550000000000004,13.46,1.0,7.18,7.18,22.816667,1.0,1.0,2.0,1.0
52.550000000000004,13.465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.550000000000004,13.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.555,13.195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.555,13.290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.555,13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.555,13.34,1.0,5.77,5.77,51.283333,1.0,1.0,0.0,-1.0
52.555,13.345,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52.555,13.35,1.0,2.75,2.75,77.833333,1.0,1.0,0.0,-1.0
52.555,13.36,1.0,3.89,3.89,42.716667,1.0,1.0,1.0,0.0
52.555,13.365,2.0,2.58,1.29,55.775,2.0,2.0,1.0,-1.0
52.555,13.370000000000001,1.0,7.61,7.61,10.0,1.0,1.0,3.0,2.0
52.555,13.375,9.0,51.24,5.693333333333333,23.944444555555556,9.0,9.0,11.0,2.0
52.555,13.38,7.0,16.6,2.3714285714285714,27.323809714285716,5.0,6.0,17.0,10.0
52.555,13.385,3.0,11.309999999999999,3.7699999999999996,56.188888999999996,3.0,3.0,8.0,5.0
52.555,13.39,7.0,19.59,2.7985714285714285,29.63571428571429,7.0,7.0,10.0,3.0
52.555,13.395,4.0,19.7,4.925,8.01666675,3.0,3.0,3.0,-1.0
52.555,13.405000000000001,2.0,18.450000000000003,9.225000000000001,4.9833335000000005,2.0,2.0,0.0,-2.0
52.555,13.41,2.0,4.54,2.27,37.925,2.0,2.0,3.0,1.0
52.555,13.415000000000001,4.0,29.17,7.2925,19.4875,4.0,4.0,4.0,0.0
52.555,13.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.555,13.435,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.555,13.44,4.0,23.75,5.9375,24.24583325,4.0,4.0,3.0,-1.0
52.555,13.450000000000001,1.0,8.81,8.81,32.8,1.0,1.0,0.0,-1.0
52.56,13.325000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.56,13.33,1.0,6.35,6.35,41.7,1.0,1.0,1.0,0.0
52.56,13.335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.56,13.34,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.56,13.365,4.0,8.16,2.04,26.8166665,4.0,4.0,1.0,-3.0
52.56,13.370000000000001,1.0,4.67,4.67,38.016667,1.0,1.0,2.0,1.0
52.56,13.375,3.0,7.26,2.42,25.055555666666667,3.0,3.0,3.0,0.0
52.56,13.38,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52.56,13.385,2.0,3.77,1.885,42.3583335,2.0,2.0,5.0,3.0
52.56,13.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.56,13.395,1.0,13.88,13.88,0.083333,1.0,1.0,2.0,1.0
52.56,13.415000000000001,2.0,18.82,9.41,19.099999999999998,2.0,2.0,1.0,-1.0
52.56,13.435,1.0,0.02,0.02,33.466667,1.0,1.0,1.0,0.0
52.56,13.465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.56,13.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.56,13.515,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.325000000000001,1.0,6.25,6.25,9.716667,1.0,1.0,0.0,-1.0
52.565,13.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.365,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
52.565,13.370000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.39,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
52.565,13.395,1.0,0.92,0.92,0.883333,1.0,1.0,1.0,0.0
52.565,13.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
52.565,13.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.565,13.475,1.0,7.96,7.96,20.933333,1.0,1.0,0.0,-1.0
52.565,13.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.57,13.31,1.0,5.47,5.47,71.916667,1.0,1.0,1.0,0.0
52.57,13.315,1.0,0.27,0.27,88.133333,1.0,1.0,1.0,0.0
52.57,13.32,1.0,18.78,18.78,33.1,1.0,1.0,0.0,-1.0
52.57,13.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.57,13.355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.57,13.36,1.0,7.51,7.51,0.1,1.0,1.0,4.0,3.0
52.57,13.365,1.0,0.05,0.05,69.0,1.0,1.0,1.0,0.0
52.57,13.41,1.0,5.69,5.69,34.05,1.0,1.0,0.0,-1.0
52.575,13.285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.575,13.305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.575,13.31,1.0,4.92,4.92,18.766667,1.0,1.0,2.0,1.0
52.575,13.315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.575,13.35,1.0,3.13,3.13,51.066667,1.0,1.0,2.0,1.0
52.575,13.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.58,13.345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.58,13.41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.58,13.415000000000001,1.0,0.89,0.89,49.483333,1.0,1.0,0.0,-1.0
52.585,13.335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.585,13.365,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.585,13.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.595,13.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.595,13.355,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52.595,13.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.595,13.365,1.0,21.75,21.75,35.0,1.0,1.0,1.0,0.0
52.595,13.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52.61,13.43,1.0,4.13,4.13,36.55,1.0,1.0,0.0,-1.0
