lat_bin,lon_bin,rides,revenue,avg_price,avg_duration,unique_scooters,unique_users
52.51,13.375,4334,21351.77,4.926573604060914,16.806383633825565,1759,3541
52.51,13.38,1626,8181.39,5.03160516605166,15.36093685608856,1000,1427
52.51,13.385,1476,7073.31,4.792215447154472,13.068112009485095,855,1193
52.51,13.39,3808,20816.89,5.4666202731092435,15.436751576680672,1700,3053
52.51,13.395,670,3995.79,5.963865671641791,12.075746270149255,492,536
52.51,13.4,758,4748.27,6.264208443271769,13.470052766490765,537,565
52.51,13.405000000000001,546,3331.05,6.100824175824176,12.98980467032967,389,399
52.51,13.41,394,2567.54,6.516598984771574,13.439170888324874,322,306
52.51,13.415000000000001,1299,8351.23,6.42896843725943,12.997870160123172,842,1035
52.51,13.42,918,5646.09,6.1504248366013075,12.364397238562091,633,700
52.51,13.425,1492,9287.53,6.224886058981234,13.073949946380699,957,1161
52.51,13.43,1105,6937.93,6.2786696832579185,14.052684768325792,760,914
52.51,13.435,2820,16236.91,5.7577695035461,13.903209221985815,1379,2120
52.51,13.44,213,1267.66,5.951455399061033,10.701721460093898,185,199
52.51,13.445,351,1964.04,5.595555555555555,10.998907868945869,267,275
52.51,13.450000000000001,2838,17603.93,6.202935165609584,12.18200611134602,1477,2138
52.51,13.455,2277,13066.3,5.738383838383838,11.831232617039966,1260,1708
52.51,13.46,1990,11536.24,5.797105527638191,11.813082085427137,1153,1470
52.51,13.465,1011,6348.62,6.279545004945598,9.965924819980218,669,637
52.51,13.47,508,3169.38,6.238937007874016,9.791174539370079,384,344
52.51,13.475,222,1489.2,6.708108108108108,11.246696666666669,175,149
52.51,13.48,3,22.65,7.55,12.144444333333333,3,3
52.51,13.485,7,44.91,6.4157142857142855,11.695238000000002,6,4
52.51,13.49,2,21.240000000000002,10.620000000000001,27.049999999999997,2,2
52.51,13.495000000000001,1,8.32,8.32,8.5,1,1
52.51,13.5,3,11.600000000000001,3.866666666666667,29.600000333333337,3,3
52.51,13.505,1,3.64,3.64,33.35,1,1
52.51,13.51,1,11.45,11.45,17.333333,1,1
52.51,13.61,1,13.79,13.79,35.3,1,1
52.515,13.25,2,9.629999999999999,4.8149999999999995,3.866667,1,1
52.515,13.285,1,10.2,10.2,2.633333,1,1
52.515,13.290000000000001,1,0.69,0.69,40.166667,1,1
52.515,13.295,19,96.3,5.068421052631579,27.730701736842104,19,15
52.515,13.3,15,69.82,4.6546666666666665,20.98999993333333,14,15
52.515,13.305,49,198.52,4.051428571428572,12.23129248979592,32,38
52.515,13.31,14,56.48,4.034285714285714,20.109524,13,14
52.515,13.315,47,230.18,4.897446808510638,10.49468085106383,35,37
52.515,13.32,69,442.96999999999997,6.4198550724637675,16.048792260869565,64,66
52.515,13.325000000000001,121,727.83,6.0151239669421495,16.342699685950414,102,105
52.515,13.33,101,694.37,6.874950495049505,17.077557772277228,91,93
52.515,13.335,298,1838.87,6.170704697986577,16.522259506711407,223,269
52.515,13.34,94,601.53,6.399255319148936,18.695744691489363,78,88
52.515,13.345,43,177.64000000000001,4.131162790697675,12.427906953488371,24,38
52.515,13.35,1046,6532.98,6.245678776290631,19.016523260994262,723,975
52.515,13.355,76,500.2,6.5815789473684205,11.674122763157895,60,73
52.515,13.36,44,262.85,5.973863636363637,16.53371209090909,42,44
52.515,13.365,90,446.68,4.963111111111111,13.342777777777776,74,87
52.515,13.370000000000001,278,1593.0,5.73021582733813,16.640467615107912,227,268
52.515,13.375,3345,14755.54,4.411222720478326,18.828261094768312,1579,2964
52.515,13.38,4987,22586.05,4.5289853619410465,17.40933426649288,1852,4155
52.515,13.385,675,3310.71,4.904755555555556,13.994024718518517,520,611
52.515,13.39,3013,16066.92,5.332532359774311,14.61770660736807,1490,2422
52.515,13.395,1602,8533.67,5.326885143570537,12.917634214107366,980,1351
52.515,13.4,296,1543.91,5.215912162162162,12.732826581081081,239,248
52.515,13.405000000000001,1202,6547.44,5.4471214642262895,12.825776477537438,763,980
52.515,13.41,783,4382.97,5.597662835249042,13.512920398467433,591,666
52.515,13.415000000000001,511,2769.15,5.419080234833659,14.01793869667319,405,436
52.515,13.42,739,4428.75,5.9928958051420835,12.585588634641407,522,633
52.515,13.425,1224,6757.67,5.520972222222222,14.366407959150326,747,897
52.515,13.43,314,1838.73,5.855828025477707,11.974628449044586,249,246
52.515,13.435,116,789.47,6.805775862068966,10.707758663793104,104,103
52.515,13.44,483,3414.26,7.068861283643892,11.488026244306418,392,384
52.515,13.445,622,4145.23,6.664356913183279,9.883413728295821,445,445
52.515,13.450000000000001,514,3409.18,6.632645914396887,10.816796365758755,397,413
52.515,13.455,2791,18957.32,6.792303833751343,11.420966211393766,1438,1961
52.515,13.46,1665,10082.41,6.055501501501501,12.607777772372373,1005,1217
52.515,13.465,1066,6698.54,6.283808630393996,12.540916188555348,729,799
52.515,13.47,564,3510.86,6.224929078014185,11.143173765957448,412,403
52.515,13.475,1355,9086.02,6.705549815498156,14.036519074538747,841,968
52.515,13.48,20,113.15,5.657500000000001,16.39916675,19,20
52.515,13.485,1,6.92,6.92,31.566667,1,1
52.515,13.5,2,25.44,12.72,12.508333,2,2
52.52,13.290000000000001,2,25.009999999999998,12.504999999999999,24.150000000000002,2,2
52.52,13.295,4,23.25,5.8125,27.9625,4,4
52.52,13.3,36,168.5,4.680555555555555,20.989351833333334,25,30
52.52,13.305,21,101.53,4.834761904761905,27.345238095238095,18,19
52.52,13.315,6,39.24,6.54,14.697222166666668,6,6
52.52,13.32,27,179.68,6.654814814814815,16.428395185185185,23,19
52.52,13.325000000000001,5,33.29,6.6579999999999995,16.123333199999998,5,5
52.52,13.335,3,21.35,7.116666666666667,12.961111,3,3
52.52,13.34,44,174.84,3.9736363636363636,23.829545431818186,37,42
52.52,13.345,27,125.08,4.632592592592593,16.165432111111112,20,24
52.52,13.35,10,53.7,5.37,12.6000001,8,10
52.52,13.355,21,114.09,5.432857142857143,23.71984123809524,21,20
52.52,13.36,14,80.59,5.756428571428572,18.82261907142857,14,14
52.52,13.365,48,219.05,4.563541666666667,21.050694416666666,44,47
52.52,13.370000000000001,415,1896.3700000000001,4.569566265060241,18.788393554216867,333,400
52.52,13.375,1266,5013.65,3.9602290679304892,18.030292258293837,821,1170
52.52,13.38,325,1912.34,5.884123076923077,15.40389743076923,269,285
52.52,13.385,936,4654.78,4.973055555555555,12.779558393162393,641,816
52.52,13.39,1876,9878.83,5.265900852878465,13.575710732409382,1070,1551
52.52,13.395,743,3187.77,4.2904037685060565,13.696657695827726,502,663
52.52,13.4,3741,15733.8,4.205773857257418,14.07066737850842,1545,2999
52.52,13.405000000000001,7052,28559.87,4.049896483267158,12.496374548922292,2019,5110
52.52,13.41,6982,28586.6,4.094328272701231,12.37599780191922,2001,5169
52.52,13.415000000000001,7141,34876.05,4.883916818372778,13.340540537319704,2099,5156
52.52,13.42,338,1949.2,5.766863905325444,10.136242612426035,263,273
52.52,13.425,273,1657.53,6.071538461538461,12.613064728937728,210,230
52.52,13.43,710,4526.81,6.3757887323943665,13.571784049295774,512,570
52.52,13.435,361,2683.51,7.433545706371191,11.207248398891966,284,271
52.52,13.44,143,1099.4,7.688111888111889,11.21958041958042,132,121
52.52,13.445,78,531.46,6.813589743589744,10.261111115384615,70,66
52.52,13.450000000000001,344,2213.0,6.433139534883721,12.39123061627907,272,267
52.52,13.455,431,2970.96,6.893178654292344,10.343658150812065,328,326
52.52,13.46,41,252.44,6.1570731707317075,13.752032536585366,32,33
52.52,13.465,41,206.25,5.030487804878049,13.336178926829268,31,30
52.52,13.47,57,354.72,6.223157894736842,10.475146192982457,37,40
52.52,13.48,2,20.33,10.165,2.0833334999999997,2,2
52.52,13.485,1,4.02,4.02,30.816667,1,1
52.52,13.49,1,0.61,0.61,0.866667,1,1
52.525,13.195,2,1.44,0.72,11.5,1,1
52.525,13.26,1,10.35,10.35,10.566667,1,1
52.525,13.3,2,2.63,1.315,24.65,2,2
52.525,13.305,1,4.15,4.15,25.433333,1,1
52.525,13.31,1,11.36,11.36,8.266667,1,1
52.525,13.32,1,7.58,7.58,43.883333,1,1
52.525,13.325000000000001,9,81.53,9.05888888888889,11.274074,7,8
52.525,13.33,8,71.5,8.9375,16.120833375,7,7
52.525,13.335,4,26.35,6.5875,36.745833250000004,4,4
52.525,13.34,14,95.0,6.785714285714286,24.509523857142856,14,14
52.525,13.345,13,101.92,7.84,13.447435769230768,10,11
52.525,13.35,7,39.94,5.7057142857142855,28.354761857142854,7,7
52.525,13.355,14,61.73,4.409285714285714,24.764285642857143,12,13
52.525,13.36,33,148.71,4.506363636363637,27.884848484848487,31,32
52.525,13.365,251,1189.53,4.739163346613545,16.59860560557769,182,219
52.525,13.370000000000001,2075,9816.64,4.730910843373493,18.057012043855423,1132,1735
52.525,13.375,110,600.54,5.459454545454546,17.91121208181818,96,108
52.525,13.38,290,1979.01,6.824172413793104,10.570344817241379,237,215
52.525,13.385,576,3331.5,5.783854166666667,12.6320601875,429,485
52.525,13.39,1508,8609.7,5.709350132625995,13.26329574270557,916,1156
52.525,13.395,1097,6140.41,5.597456700091158,11.970464894257065,727,924
52.525,13.4,1432,7684.59,5.366333798882682,11.816783054469273,874,1146
52.525,13.405000000000001,2348,12480.97,5.315574957410562,12.252044295570698,1225,1878
52.525,13.41,3243,16684.76,5.144853530681467,11.407421114400247,1483,2527
52.525,13.415000000000001,2917,15572.88,5.338663009941721,11.840932464175523,1409,2188
52.525,13.42,1667,9022.72,5.412549490101979,13.625374934013198,975,1148
52.525,13.425,128,862.21,6.736015625,12.455468703125,118,111
52.525,13.43,181,1153.41,6.37243093922652,16.24852670718232,157,149
52.525,13.435,188,1241.06,6.601382978723404,14.385372324468086,163,158
52.525,13.44,70,483.49,6.907,13.188809471428572,66,65
52.525,13.445,134,913.89,6.820074626865671,13.375995022388059,112,119
52.525,13.450000000000001,308,2175.38,7.062922077922078,14.567099555194805,244,243
52.525,13.455,101,597.23,5.913168316831683,14.61122113861386,81,92
52.525,13.46,34,173.68,5.108235294117647,16.32156861764706,34,34
52.525,13.465,15,89.83,5.988666666666666,11.1011112,14,14
52.525,13.47,1,7.13,7.13,12.8,1,1
52.525,13.48,1,4.06,4.06,11.65,1,1
52.525,13.49,1,0.36,0.36,78.483333,1,1
52.525,13.52,1,10.61,10.61,32.3,1,1
52.53,13.3,3,25.23,8.41,23.772222,3,3
52.53,13.315,1,7.73,7.73,24.55,1,1
52.53,13.32,2,23.07,11.535,19.966666500000002,2,2
52.53,13.325000000000001,5,30.89,6.178,7.826666800000001,3,5
52.53,13.33,4,34.57,8.6425,18.287499999999998,4,4
52.53,13.335,9,38.52,4.28,16.009259333333333,8,9
52.53,13.34,5,12.51,2.502,9.2,4,5
52.53,13.345,20,76.55,3.8274999999999997,17.21833335,11,15
52.53,13.35,1,0.83,0.83,40.616667,1,1
52.53,13.355,5,24.39,4.878,22.27,4,5
52.53,13.36,28,115.58,4.127857142857143,16.10416675,23,24
52.53,13.365,30,129.84,4.328,17.0577778,27,28
52.53,13.370000000000001,25,109.68,4.3872,15.14599996,19,24
52.53,13.375,156,902.34,5.78423076923077,14.36111108974359,118,125
52.53,13.38,415,2580.96,6.219180722891567,15.459116457831326,348,375
52.53,13.385,840,5572.45,6.633869047619047,14.228234139285714,597,664
52.53,13.39,542,3687.46,6.803431734317344,11.544003695571956,407,423
52.53,13.395,1072,6537.39,6.098311567164179,11.450730718283582,697,823
52.53,13.4,2224,13637.19,6.131830035971223,12.63340827877698,1262,1736
52.53,13.405000000000001,1095,6669.96,6.091287671232877,10.76324200913242,747,852
52.53,13.41,2604,15492.58,5.949531490015361,12.220794931643626,1334,1833
52.53,13.415000000000001,783,5040.03,6.436819923371647,10.921902925925925,550,586
52.53,13.42,295,1834.75,6.219491525423729,12.208135569491525,255,245
52.53,13.425,656,3798.64,5.7906097560975605,13.585188012195124,468,534
52.53,13.43,69,417.27,6.047391304347826,14.541545898550725,64,69
52.53,13.435,15,53.870000000000005,3.5913333333333335,16.93,10,13
52.53,13.44,10,54.410000000000004,5.441000000000001,11.8966667,7,7
52.53,13.445,29,194.3,6.7,13.411494172413793,23,25
52.53,13.450000000000001,12,45.82,3.8183333333333334,15.180555666666665,12,12
52.53,13.455,320,1898.66,5.9333125,17.066927059375,245,275
52.53,13.46,50,321.90999999999997,6.438199999999999,20.851999980000002,47,49
52.53,13.465,7,34.129999999999995,4.8757142857142854,16.600000142857144,6,7
52.53,13.47,5,33.72,6.744,17.15,5,3
52.53,13.485,1,1.27,1.27,77.916667,1,1
52.535000000000004,13.200000000000001,2,10.24,5.12,38.15,2,2
52.535000000000004,13.265,2,1.12,0.56,1.9500000000000002,1,1
52.535000000000004,13.275,1,0.07,0.07,6.733333,1,1
52.535000000000004,13.33,1,2.05,2.05,10.583333,1,1
52.535000000000004,13.34,2,4.58,2.29,41.3166665,2,2
52.535000000000004,13.345,2,4.6899999999999995,2.3449999999999998,30.408333499999998,2,2
52.535000000000004,13.35,5,28.58,5.715999999999999,29.040000000000003,5,5
52.535000000000004,13.355,3,16.759999999999998,5.586666666666666,16.138889,3,3
52.535000000000004,13.36,5,10.54,2.1079999999999997,29.0866668,5,5
52.535000000000004,13.370000000000001,4,14.26,3.565,35.020833249999995,4,4
52.535000000000004,13.375,24,118.79,4.949583333333334,12.172916666666666,11,20
52.535000000000004,13.38,241,1374.8,5.704564315352697,16.429598908713693,183,175
52.535000000000004,13.385,218,1363.74,6.255688073394495,13.37285933944954,160,171
52.535000000000004,13.39,680,3534.43,5.197691176470588,16.30671570147059,473,605
52.535000000000004,13.395,489,2955.28,6.043517382413088,13.80167008793456,382,395
52.535000000000004,13.4,515,3143.02,6.10295145631068,12.517087374757283,375,419
52.535000000000004,13.405000000000001,823,5126.3,6.228797083839612,10.697347109356016,574,655
52.535000000000004,13.41,452,2920.2400000000002,6.46070796460177,10.885803838495576,358,386
52.535000000000004,13.415000000000001,509,2968.73,5.832475442043222,9.842599889980354,336,375
52.535000000000004,13.42,569,3341.35,5.87231985940246,12.038693616871704,419,450
52.535000000000004,13.425,237,1553.52,6.554936708860759,12.998171578059072,208,200
52.535000000000004,13.43,427,2854.49,6.684988290398126,14.12540981967213,340,352
52.535000000000004,13.435,345,2411.31,6.989304347826087,14.401159423188405,280,282
52.535000000000004,13.44,13,96.03,7.386923076923077,13.48974353846154,12,13
52.535000000000004,13.445,9,51.33,5.703333333333333,19.99814811111111,6,5
52.535000000000004,13.450000000000001,4,32.27,8.0675,15.900000000000002,4,4
52.535000000000004,13.455,1,2.62,2.62,0.983333,1,1
52.535000000000004,13.475,19,95.57,5.029999999999999,20.853508789473686,14,16
52.535000000000004,13.48,22,127.26,5.784545454545455,21.09166659090909,17,13
52.535000000000004,13.485,2,7.58,3.79,54.741666499999994,2,2
52.535000000000004,13.49,2,13.809999999999999,6.904999999999999,9.716667000000001,2,2
52.535000000000004,13.495000000000001,2,6.09,3.045,18.424999999999997,2,2
52.535000000000004,13.515,3,28.009999999999998,9.336666666666666,5.322222,3,2
52.54,13.22,1,1.96,1.96,22.0,1,1
52.54,13.325000000000001,1,6.7,6.7,1.4,1,1
52.54,13.35,2,12.66,6.33,25.633333,2,2
52.54,13.355,3,9.28,3.0933333333333333,51.327778,3,3
52.54,13.36,7,30.0,4.285714285714286,25.714285571428572,7,7
52.54,13.365,9,40.54,4.504444444444444,11.614814888888889,7,8
52.54,13.370000000000001,89,322.45,3.623033707865168,6.024157314606741,24,59
52.54,13.375,33,162.76999999999998,4.932424242424242,8.556565606060607,13,29
52.54,13.38,21,70.48,3.356190476190476,1.8579364285714288,3,14
52.54,13.385,9,38.87,4.318888888888889,13.288888888888888,8,9
52.54,13.39,18,60.370000000000005,3.353888888888889,19.031481499999998,15,15
52.54,13.395,453,2698.42,5.956777041942605,15.443377496688742,343,384
52.54,13.4,363,1765.43,4.863443526170799,14.92130394490358,263,317
52.54,13.405000000000001,745,4453.31,5.977597315436242,15.574384773154362,520,629
52.54,13.41,1614,10566.24,6.546617100371747,13.216078062577449,988,1310
52.54,13.415000000000001,663,3827.26,5.7726395173454,10.698466571644042,419,498
52.54,13.42,419,2653.24,6.332315035799522,11.403977727923628,320,352
52.54,13.425,375,2522.83,6.727546666666666,13.941288917333335,308,326
52.54,13.43,43,241.38,5.613488372093023,9.626356627906977,33,37
52.54,13.435,14,105.77,7.555,7.391666714285714,13,10
52.54,13.44,34,224.22,6.594705882352941,12.200490088235295,27,32
52.54,13.5,24,64.17,2.67375,21.583333291666666,15,20
52.54,13.505,1911,4538.19,2.374772370486656,2.2402930423861855,1051,55
52.54,13.51,30,109.47,3.649,10.346666733333334,29,15
52.54,13.515,1,11.19,11.19,3.3,1,1
52.545,13.24,1,3.56,3.56,54.983333,1,1
52.545,13.35,1,0.58,0.58,1.05,1,1
52.545,13.36,2,1.6800000000000002,0.8400000000000001,0.7166665,1,1
52.545,13.365,12,36.96,3.08,25.536111166666668,11,12
52.545,13.370000000000001,16,48.5,3.03125,18.04166675,12,14
52.545,13.375,16,61.88,3.8675,17.524999875,15,16
52.545,13.38,12,34.95,2.9125,21.7430555,7,8
52.545,13.39,49,199.03,4.061836734693878,15.564966040816328,32,41
52.545,13.395,38,143.58,3.7784210526315793,13.651315868421053,21,33
52.545,13.4,15,43.01,2.8673333333333333,28.796666733333332,11,13
52.545,13.405000000000001,22,93.06,4.23,15.496212090909092,17,20
52.545,13.41,76,524.61,6.902763157894737,10.68771922368421,53,54
52.545,13.415000000000001,302,1823.82,6.039139072847682,13.02025386754967,241,233
52.545,13.42,141,813.9300000000001,5.772553191489362,14.439834468085106,123,134
52.545,13.425,65,343.01,5.2770769230769226,13.37897433846154,52,56
52.545,13.43,24,123.08,5.128333333333333,16.122916791666665,21,23
52.545,13.435,2,3.3600000000000003,1.6800000000000002,12.491667,2,2
52.545,13.44,2,18.439999999999998,9.219999999999999,7.175,2,2
52.545,13.445,4,13.819999999999999,3.4549999999999996,28.26666675,4,3
52.545,13.450000000000001,1,10.81,10.81,14.133333,1,1
52.545,13.5,16,37.47,2.341875,21.673958250000002,14,16
52.545,13.505,3,36.739999999999995,12.246666666666664,12.783333333333333,3,3
52.545,13.51,11,95.52,8.683636363636364,10.460606,11,8
52.550000000000004,13.345,1,0.59,0.59,53.05,1,1
52.550000000000004,13.35,3,13.91,4.636666666666667,12.027777666666665,3,3
52.550000000000004,13.355,5,18.65,3.7299999999999995,52.29,5,5
52.550000000000004,13.36,3,15.79,5.263333333333333,60.37777766666667,3,3
52.550000000000004,13.365,1,0.05,0.05,26.033333,1,1
52.550000000000004,13.375,3,13.07,4.3566666666666665,18.116666333333335,3,3
52.550000000000004,13.38,10,35.86,3.586,25.2899999,8,10
52.550000000000004,13.385,30,67.56,2.2520000000000002,16.8816667,15,24
52.550000000000004,13.39,78,219.82,2.818205128205128,20.640384666666666,47,68
52.550000000000004,13.395,8,18.150000000000002,2.2687500000000003,31.235416625,8,8
52.550000000000004,13.4,20,106.65,5.3325000000000005,14.305000000000001,17,14
52.550000000000004,13.405000000000001,14,70.47,5.033571428571428,13.692857071428572,11,11
52.550000000000004,13.41,34,196.74,5.786470588235295,14.998039205882353,25,32
52.550000000000004,13.415000000000001,477,2863.63,6.003417190775681,14.110412306079663,316,405
52.550000000000004,13.42,39,249.03,6.385384615384615,16.755555564102565,33,37
52.550000000000004,13.425,1,10.03,10.03,6.35,1,1
52.550000000000004,13.43,1,9.64,9.64,19.883333,1,1
52.550000000000004,13.435,1,9.65,9.65,8.866667,1,1
52.550000000000004,13.450000000000001,1,6.02,6.02,22.683333,1,1
52.550000000000004,13.46,1,7.18,7.18,22.816667,1,1
52.555,13.34,1,5.77,5.77,51.283333,1,1
52.555,13.35,1,2.75,2.75,77.833333,1,1
52.555,13.36,1,3.89,3.89,42.716667,1,1
52.555,13.365,2,2.58,1.29,55.775,2,2
52.555,13.370000000000001,1,7.61,7.61,10.0,1,1
52.555,13.375,9,51.24,5.693333333333333,23.944444555555556,9,9
52.555,13.38,7,16.6,2.3714285714285714,27.323809714285716,5,6
52.555,13.385,3,11.309999999999999,3.7699999999999996,56.188888999999996,3,3
52.555,13.39,7,19.59,2.7985714285714285,29.63571428571429,7,7
52.555,13.395,4,19.7,4.925,8.01666675,3,3
52.555,13.405000000000001,2,18.450000000000003,9.225000000000001,4.9833335000000005,2,2
52.555,13.41,2,4.54,2.27,37.925,2,2
52.555,13.415000000000001,4,29.17,7.2925,19.4875,4,4
52.555,13.44,4,23.75,5.9375,24.24583325,4,4
52.555,13.450000000000001,1,8.81,8.81,32.8,1,1
52.56,13.33,1,6.35,6.35,41.7,1,1
52.56,13.365,4,8.16,2.04,26.8166665,4,4
52.56,13.370000000000001,1,4.67,4.67,38.016667,1,1
52.56,13.375,3,7.26,2.42,25.055555666666667,3,3
52.56,13.385,2,3.77,1.885,42.3583335,2,2
52.56,13.395,1,13.88,13.88,0.083333,1,1
52.56,13.415000000000001,2,18.82,9.41,19.099999999999998,2,2
52.56,13.435,1,0.02,0.02,33.466667,1,1
52.565,13.325000000000001,1,6.25,6.25,9.716667,1,1
52.565,13.395,1,0.92,0.92,0.883333,1,1
52.565,13.475,1,7.96,7.96,20.933333,1,1
52.57,13.31,1,5.47,5.47,71.916667,1,1
52.57,13.315,1,0.27,0.27,88.133333,1,1
52.57,13.32,1,18.78,18.78,33.1,1,1
52.57,13.36,1,7.51,7.51,0.1,1,1
52.57,13.365,1,0.05,0.05,69.0,1,1
52.57,13.41,1,5.69,5.69,34.05,1,1
52.575,13.31,1,4.92,4.92,18.766667,1,1
52.575,13.35,1,3.13,3.13,51.066667,1,1
52.58,13.415000000000001,1,0.89,0.89,49.483333,1,1
52.595,13.365,1,21.75,21.75,35.0,1,1
52.61,13.43,1,4.13,4.13,36.55,1,1
